p2p_transfer_id,leg_role,customer_id,wallet_id,amount,direction
ANTX-000524695,P2P_SEND,AN-C002021,100002021,855.04,DEBIT
ANTX-000524695,P2P_RECEIVE,AN-C000389,100000389,855.04,CREDIT
ANTX-000524701,P2P_SEND,AN-C002021,100002021,1514.29,DEBIT
ANTX-000524701,P2P_RECEIVE,AN-C001476,100001476,1514.29,CREDIT
ANTX-000524702,P2P_SEND,AN-C002021,100002021,515.27,DEBIT
ANTX-000524702,P2P_RECEIVE,AN-C002647,100002647,515.27,CREDIT
ANTX-000524703,P2P_SEND,AN-C002021,100002021,222.76,DEBIT
ANTX-000524703,P2P_RECEIVE,AN-C000293,100000293,222.76,CREDIT
ANTX-000524704,P2P_SEND,AN-C002021,100002021,874.58,DEBIT
ANTX-000524704,P2P_RECEIVE,AN-C000722,100000722,874.58,CREDIT
ANTX-000524706,P2P_SEND,AN-C002021,100002021,422.68,DEBIT
ANTX-000524706,P2P_RECEIVE,AN-C001064,100001064,422.68,CREDIT
ANTX-000524707,P2P_SEND,AN-C002021,100002021,268.65,DEBIT
ANTX-000524707,P2P_RECEIVE,AN-C001953,100001953,268.65,CREDIT
ANTX-000524709,P2P_SEND,AN-C002021,100002021,771.01,DEBIT
ANTX-000524709,P2P_RECEIVE,AN-C001575,100001575,771.01,CREDIT
ANTX-000524712,P2P_SEND,AN-C002021,100002021,925.45,DEBIT
ANTX-000524712,P2P_RECEIVE,AN-C001737,100001737,925.45,CREDIT
ANTX-000524723,P2P_SEND,AN-C002021,100002021,633.34,DEBIT
ANTX-000524723,P2P_RECEIVE,AN-C001459,100001459,633.34,CREDIT
ANTX-000524725,P2P_SEND,AN-C002021,100002021,274.46,DEBIT
ANTX-000524725,P2P_RECEIVE,AN-C002578,100002578,274.46,CREDIT
ANTX-000524733,P2P_SEND,AN-C002021,100002021,1150.27,DEBIT
ANTX-000524733,P2P_RECEIVE,AN-C002282,100002282,1150.27,CREDIT
ANTX-000524734,P2P_SEND,AN-C002021,100002021,1513.36,DEBIT
ANTX-000524734,P2P_RECEIVE,AN-C001792,100001792,1513.36,CREDIT
ANTX-000524735,P2P_SEND,AN-C002021,100002021,968.64,DEBIT
ANTX-000524735,P2P_RECEIVE,AN-C002208,100002208,968.64,CREDIT
ANTX-000524737,P2P_SEND,AN-C002021,100002021,32.78,DEBIT
ANTX-000524737,P2P_RECEIVE,AN-C001726,100001726,32.78,CREDIT
ANTX-000524742,P2P_SEND,AN-C002021,100002021,1568.03,DEBIT
ANTX-000524742,P2P_RECEIVE,AN-C002305,100002305,1568.03,CREDIT
ANTX-000524745,P2P_SEND,AN-C002021,100002021,157.43,DEBIT
ANTX-000524745,P2P_RECEIVE,AN-C001680,100001680,157.43,CREDIT
ANTX-000524746,P2P_SEND,AN-C002021,100002021,1599.65,DEBIT
ANTX-000524746,P2P_RECEIVE,AN-C002626,100002626,1599.65,CREDIT
ANTX-000524747,P2P_SEND,AN-C002021,100002021,1022.0,DEBIT
ANTX-000524747,P2P_RECEIVE,AN-C002741,100002741,1022.0,CREDIT
ANTX-000524749,P2P_SEND,AN-C002021,100002021,55.53,DEBIT
ANTX-000524749,P2P_RECEIVE,AN-C001456,100001456,55.53,CREDIT
ANTX-000524752,P2P_SEND,AN-C002021,100002021,51.58,DEBIT
ANTX-000524752,P2P_RECEIVE,AN-C001828,100001828,51.58,CREDIT
ANTX-000524753,P2P_SEND,AN-C002021,100002021,487.17,DEBIT
ANTX-000524753,P2P_RECEIVE,AN-C000443,100000443,487.17,CREDIT
ANTX-000524756,P2P_SEND,AN-C002021,100002021,286.5,DEBIT
ANTX-000524756,P2P_RECEIVE,AN-C002114,100002114,286.5,CREDIT
ANTX-000524760,P2P_SEND,AN-C002021,100002021,1809.89,DEBIT
ANTX-000524760,P2P_RECEIVE,AN-C002954,100002954,1809.89,CREDIT
ANTX-000524762,P2P_SEND,AN-C002021,100002021,1043.59,DEBIT
ANTX-000524762,P2P_RECEIVE,AN-C002128,100002128,1043.59,CREDIT
ANTX-000524763,P2P_SEND,AN-C002021,100002021,1839.44,DEBIT
ANTX-000524763,P2P_RECEIVE,AN-C001790,100001790,1839.44,CREDIT
ANTX-000524764,P2P_SEND,AN-C002021,100002021,1884.39,DEBIT
ANTX-000524764,P2P_RECEIVE,AN-C001860,100001860,1884.39,CREDIT
ANTX-000524767,P2P_SEND,AN-C002021,100002021,1525.99,DEBIT
ANTX-000524767,P2P_RECEIVE,AN-C000038,100000038,1525.99,CREDIT
ANTX-000524772,P2P_SEND,AN-C002021,100002021,387.82,DEBIT
ANTX-000524772,P2P_RECEIVE,AN-C002617,100002617,387.82,CREDIT
ANTX-000524775,P2P_SEND,AN-C002021,100002021,492.1,DEBIT
ANTX-000524775,P2P_RECEIVE,AN-C001521,100001521,492.1,CREDIT
ANTX-000524776,P2P_SEND,AN-C002021,100002021,159.47,DEBIT
ANTX-000524776,P2P_RECEIVE,AN-C002781,100002781,159.47,CREDIT
ANTX-000524778,P2P_SEND,AN-C002021,100002021,182.46,DEBIT
ANTX-000524778,P2P_RECEIVE,AN-C002269,100002269,182.46,CREDIT
ANTX-000524781,P2P_SEND,AN-C002021,100002021,152.33,DEBIT
ANTX-000524781,P2P_RECEIVE,AN-C002325,100002325,152.33,CREDIT
ANTX-000524782,P2P_SEND,AN-C002021,100002021,912.85,DEBIT
ANTX-000524782,P2P_RECEIVE,AN-C002968,100002968,912.85,CREDIT
ANTX-000524783,P2P_SEND,AN-C002021,100002021,1037.35,DEBIT
ANTX-000524783,P2P_RECEIVE,AN-C001942,100001942,1037.35,CREDIT
ANTX-000524785,P2P_SEND,AN-C002021,100002021,182.07,DEBIT
ANTX-000524785,P2P_RECEIVE,AN-C002142,100002142,182.07,CREDIT
ANTX-000524788,P2P_SEND,AN-C002021,100002021,129.15,DEBIT
ANTX-000524788,P2P_RECEIVE,AN-C002877,100002877,129.15,CREDIT
ANTX-000524792,P2P_SEND,AN-C002021,100002021,1366.28,DEBIT
ANTX-000524792,P2P_RECEIVE,AN-C002673,100002673,1366.28,CREDIT
ANTX-000524794,P2P_SEND,AN-C002021,100002021,1313.57,DEBIT
ANTX-000524794,P2P_RECEIVE,AN-C001373,100001373,1313.57,CREDIT
ANTX-000524799,P2P_SEND,AN-C002021,100002021,1035.24,DEBIT
ANTX-000524799,P2P_RECEIVE,AN-C002574,100002574,1035.24,CREDIT
ANTX-000524800,P2P_SEND,AN-C002021,100002021,2030.97,DEBIT
ANTX-000524800,P2P_RECEIVE,AN-C000508,100000508,2030.97,CREDIT
ANTX-000524802,P2P_SEND,AN-C002021,100002021,197.88,DEBIT
ANTX-000524802,P2P_RECEIVE,AN-C001127,100001127,197.88,CREDIT
ANTX-000524803,P2P_SEND,AN-C002021,100002021,18.48,DEBIT
ANTX-000524803,P2P_RECEIVE,AN-C001210,100001210,18.48,CREDIT
ANTX-000524805,P2P_SEND,AN-C002021,100002021,544.88,DEBIT
ANTX-000524805,P2P_RECEIVE,AN-C000004,100000004,544.88,CREDIT
ANTX-000524806,P2P_SEND,AN-C002021,100002021,1143.17,DEBIT
ANTX-000524806,P2P_RECEIVE,AN-C002537,100002537,1143.17,CREDIT
ANTX-000524817,P2P_SEND,AN-C002021,100002021,24.94,DEBIT
ANTX-000524817,P2P_RECEIVE,AN-C000501,100000501,24.94,CREDIT
ANTX-000524820,P2P_SEND,AN-C002021,100002021,1595.62,DEBIT
ANTX-000524820,P2P_RECEIVE,AN-C001644,100001644,1595.62,CREDIT
ANTX-000524823,P2P_SEND,AN-C002021,100002021,448.02,DEBIT
ANTX-000524823,P2P_RECEIVE,AN-C001792,100001792,448.02,CREDIT
ANTX-000524825,P2P_SEND,AN-C002021,100002021,2305.19,DEBIT
ANTX-000524825,P2P_RECEIVE,AN-C002936,100002936,2305.19,CREDIT
ANTX-000524829,P2P_SEND,AN-C002021,100002021,38.39,DEBIT
ANTX-000524829,P2P_RECEIVE,AN-C001985,100001985,38.39,CREDIT
ANTX-000524841,P2P_SEND,AN-C002021,100002021,1532.76,DEBIT
ANTX-000524841,P2P_RECEIVE,AN-C000851,100000851,1532.76,CREDIT
ANTX-000524844,P2P_SEND,AN-C002021,100002021,22.47,DEBIT
ANTX-000524844,P2P_RECEIVE,AN-C001495,100001495,22.47,CREDIT
ANTX-000524845,P2P_SEND,AN-C002021,100002021,1089.52,DEBIT
ANTX-000524845,P2P_RECEIVE,AN-C000767,100000767,1089.52,CREDIT
ANTX-000524847,P2P_SEND,AN-C002021,100002021,1504.69,DEBIT
ANTX-000524847,P2P_RECEIVE,AN-C000181,100000181,1504.69,CREDIT
ANTX-000524849,P2P_SEND,AN-C002021,100002021,481.88,DEBIT
ANTX-000524849,P2P_RECEIVE,AN-C000108,100000108,481.88,CREDIT
ANTX-000524855,P2P_SEND,AN-C002021,100002021,1974.34,DEBIT
ANTX-000524855,P2P_RECEIVE,AN-C001329,100001329,1974.34,CREDIT
ANTX-000524856,P2P_SEND,AN-C002021,100002021,1554.78,DEBIT
ANTX-000524856,P2P_RECEIVE,AN-C000842,100000842,1554.78,CREDIT
ANTX-000524859,P2P_SEND,AN-C002021,100002021,973.59,DEBIT
ANTX-000524859,P2P_RECEIVE,AN-C000429,100000429,973.59,CREDIT
ANTX-000524867,P2P_SEND,AN-C002021,100002021,228.94,DEBIT
ANTX-000524867,P2P_RECEIVE,AN-C001345,100001345,228.94,CREDIT
ANTX-000524871,P2P_SEND,AN-C002021,100002021,16.61,DEBIT
ANTX-000524871,P2P_RECEIVE,AN-C000060,100000060,16.61,CREDIT
ANTX-000524872,P2P_SEND,AN-C002021,100002021,207.62,DEBIT
ANTX-000524872,P2P_RECEIVE,AN-C002095,100002095,207.62,CREDIT
ANTX-000524874,P2P_SEND,AN-C002021,100002021,1254.88,DEBIT
ANTX-000524874,P2P_RECEIVE,AN-C002735,100002735,1254.88,CREDIT
ANTX-000524884,P2P_SEND,AN-C002021,100002021,348.64,DEBIT
ANTX-000524884,P2P_RECEIVE,AN-C002513,100002513,348.64,CREDIT
ANTX-000524888,P2P_SEND,AN-C002021,100002021,1093.43,DEBIT
ANTX-000524888,P2P_RECEIVE,AN-C001135,100001135,1093.43,CREDIT
ANTX-000524890,P2P_SEND,AN-C002021,100002021,66.17,DEBIT
ANTX-000524890,P2P_RECEIVE,AN-C000700,100000700,66.17,CREDIT
ANTX-000524891,P2P_SEND,AN-C002021,100002021,517.13,DEBIT
ANTX-000524891,P2P_RECEIVE,AN-C001379,100001379,517.13,CREDIT
ANTX-000524894,P2P_SEND,AN-C002021,100002021,30.22,DEBIT
ANTX-000524894,P2P_RECEIVE,AN-C000828,100000828,30.22,CREDIT
ANTX-000524895,P2P_SEND,AN-C002021,100002021,1042.98,DEBIT
ANTX-000524895,P2P_RECEIVE,AN-C000188,100000188,1042.98,CREDIT
ANTX-000524896,P2P_SEND,AN-C002021,100002021,514.26,DEBIT
ANTX-000524896,P2P_RECEIVE,AN-C001095,100001095,514.26,CREDIT
ANTX-000524897,P2P_SEND,AN-C002021,100002021,229.86,DEBIT
ANTX-000524897,P2P_RECEIVE,AN-C000350,100000350,229.86,CREDIT
ANTX-000524900,P2P_SEND,AN-C002021,100002021,208.4,DEBIT
ANTX-000524900,P2P_RECEIVE,AN-C000726,100000726,208.4,CREDIT
ANTX-000524901,P2P_SEND,AN-C002021,100002021,227.06,DEBIT
ANTX-000524901,P2P_RECEIVE,AN-C001442,100001442,227.06,CREDIT
ANTX-000524902,P2P_SEND,AN-C002021,100002021,435.8,DEBIT
ANTX-000524902,P2P_RECEIVE,AN-C000087,100000087,435.8,CREDIT
ANTX-000524903,P2P_SEND,AN-C002021,100002021,922.64,DEBIT
ANTX-000524903,P2P_RECEIVE,AN-C001782,100001782,922.64,CREDIT
ANTX-000524904,P2P_SEND,AN-C002021,100002021,551.07,DEBIT
ANTX-000524904,P2P_RECEIVE,AN-C001151,100001151,551.07,CREDIT
ANTX-000524906,P2P_SEND,AN-C002021,100002021,14.58,DEBIT
ANTX-000524906,P2P_RECEIVE,AN-C000583,100000583,14.58,CREDIT
ANTX-000524908,P2P_SEND,AN-C002021,100002021,515.76,DEBIT
ANTX-000524908,P2P_RECEIVE,AN-C001836,100001836,515.76,CREDIT
ANTX-000524916,P2P_SEND,AN-C002021,100002021,1712.61,DEBIT
ANTX-000524916,P2P_RECEIVE,AN-C001937,100001937,1712.61,CREDIT
ANTX-000524917,P2P_SEND,AN-C002021,100002021,34.44,DEBIT
ANTX-000524917,P2P_RECEIVE,AN-C000652,100000652,34.44,CREDIT
ANTX-000524918,P2P_SEND,AN-C002021,100002021,1554.62,DEBIT
ANTX-000524918,P2P_RECEIVE,AN-C001707,100001707,1554.62,CREDIT
ANTX-000524922,P2P_SEND,AN-C002021,100002021,1292.08,DEBIT
ANTX-000524922,P2P_RECEIVE,AN-C002228,100002228,1292.08,CREDIT
ANTX-000524928,P2P_SEND,AN-C002021,100002021,826.86,DEBIT
ANTX-000524928,P2P_RECEIVE,AN-C000740,100000740,826.86,CREDIT
ANTX-000524934,P2P_SEND,AN-C002021,100002021,992.68,DEBIT
ANTX-000524934,P2P_RECEIVE,AN-C001101,100001101,992.68,CREDIT
ANTX-000524935,P2P_SEND,AN-C002021,100002021,730.04,DEBIT
ANTX-000524935,P2P_RECEIVE,AN-C001843,100001843,730.04,CREDIT
ANTX-000524936,P2P_SEND,AN-C002021,100002021,468.03,DEBIT
ANTX-000524936,P2P_RECEIVE,AN-C002577,100002577,468.03,CREDIT
ANTX-000524940,P2P_SEND,AN-C002021,100002021,675.71,DEBIT
ANTX-000524940,P2P_RECEIVE,AN-C002486,100002486,675.71,CREDIT
ANTX-000524941,P2P_SEND,AN-C002021,100002021,2278.02,DEBIT
ANTX-000524941,P2P_RECEIVE,AN-C000924,100000924,2278.02,CREDIT
ANTX-000524942,P2P_SEND,AN-C002021,100002021,2434.92,DEBIT
ANTX-000524942,P2P_RECEIVE,AN-C001360,100001360,2434.92,CREDIT
ANTX-000524949,P2P_SEND,AN-C002021,100002021,819.9,DEBIT
ANTX-000524949,P2P_RECEIVE,AN-C000459,100000459,819.9,CREDIT
ANTX-000524950,P2P_SEND,AN-C002021,100002021,458.6,DEBIT
ANTX-000524950,P2P_RECEIVE,AN-C000817,100000817,458.6,CREDIT
ANTX-000524958,P2P_SEND,AN-C002021,100002021,1693.56,DEBIT
ANTX-000524958,P2P_RECEIVE,AN-C001090,100001090,1693.56,CREDIT
ANTX-000524959,P2P_SEND,AN-C002021,100002021,78.58,DEBIT
ANTX-000524959,P2P_RECEIVE,AN-C001882,100001882,78.58,CREDIT
ANTX-000524964,P2P_SEND,AN-C002021,100002021,794.43,DEBIT
ANTX-000524964,P2P_RECEIVE,AN-C000452,100000452,794.43,CREDIT
ANTX-000524966,P2P_SEND,AN-C002021,100002021,309.66,DEBIT
ANTX-000524966,P2P_RECEIVE,AN-C001022,100001022,309.66,CREDIT
ANTX-000524974,P2P_SEND,AN-C002021,100002021,2225.32,DEBIT
ANTX-000524974,P2P_RECEIVE,AN-C000618,100000618,2225.32,CREDIT
ANTX-000524978,P2P_SEND,AN-C002021,100002021,115.39,DEBIT
ANTX-000524978,P2P_RECEIVE,AN-C001951,100001951,115.39,CREDIT
ANTX-000524979,P2P_SEND,AN-C002021,100002021,1303.6,DEBIT
ANTX-000524979,P2P_RECEIVE,AN-C000017,100000017,1303.6,CREDIT
ANTX-000524983,P2P_SEND,AN-C002021,100002021,830.03,DEBIT
ANTX-000524983,P2P_RECEIVE,AN-C002798,100002798,830.03,CREDIT
ANTX-000524985,P2P_SEND,AN-C002021,100002021,2048.67,DEBIT
ANTX-000524985,P2P_RECEIVE,AN-C001277,100001277,2048.67,CREDIT
ANTX-000524987,P2P_SEND,AN-C002022,100002022,1477.04,DEBIT
ANTX-000524987,P2P_RECEIVE,AN-C002556,100002556,1477.04,CREDIT
ANTX-000524988,P2P_SEND,AN-C002022,100002022,43.62,DEBIT
ANTX-000524988,P2P_RECEIVE,AN-C001024,100001024,43.62,CREDIT
ANTX-000524990,P2P_SEND,AN-C002022,100002022,1006.21,DEBIT
ANTX-000524990,P2P_RECEIVE,AN-C001211,100001211,1006.21,CREDIT
ANTX-000524991,P2P_SEND,AN-C002022,100002022,474.54,DEBIT
ANTX-000524991,P2P_RECEIVE,AN-C000787,100000787,474.54,CREDIT
ANTX-000524995,P2P_SEND,AN-C002022,100002022,1651.4,DEBIT
ANTX-000524995,P2P_RECEIVE,AN-C000717,100000717,1651.4,CREDIT
ANTX-000524999,P2P_SEND,AN-C002022,100002022,579.68,DEBIT
ANTX-000524999,P2P_RECEIVE,AN-C002092,100002092,579.68,CREDIT
ANTX-000525000,P2P_SEND,AN-C002022,100002022,182.13,DEBIT
ANTX-000525000,P2P_RECEIVE,AN-C001249,100001249,182.13,CREDIT
ANTX-000525002,P2P_SEND,AN-C002022,100002022,15.02,DEBIT
ANTX-000525002,P2P_RECEIVE,AN-C001462,100001462,15.02,CREDIT
ANTX-000525010,P2P_SEND,AN-C002022,100002022,379.46,DEBIT
ANTX-000525010,P2P_RECEIVE,AN-C000735,100000735,379.46,CREDIT
ANTX-000525018,P2P_SEND,AN-C002022,100002022,89.56,DEBIT
ANTX-000525018,P2P_RECEIVE,AN-C000081,100000081,89.56,CREDIT
ANTX-000525021,P2P_SEND,AN-C002022,100002022,1739.6,DEBIT
ANTX-000525021,P2P_RECEIVE,AN-C001419,100001419,1739.6,CREDIT
ANTX-000525024,P2P_SEND,AN-C002022,100002022,254.17,DEBIT
ANTX-000525024,P2P_RECEIVE,AN-C002994,100002994,254.17,CREDIT
ANTX-000525027,P2P_SEND,AN-C002022,100002022,417.9,DEBIT
ANTX-000525027,P2P_RECEIVE,AN-C002083,100002083,417.9,CREDIT
ANTX-000525032,P2P_SEND,AN-C002022,100002022,79.71,DEBIT
ANTX-000525032,P2P_RECEIVE,AN-C000113,100000113,79.71,CREDIT
ANTX-000525034,P2P_SEND,AN-C002022,100002022,99.53,DEBIT
ANTX-000525034,P2P_RECEIVE,AN-C002059,100002059,99.53,CREDIT
ANTX-000525047,P2P_SEND,AN-C002022,100002022,1314.33,DEBIT
ANTX-000525047,P2P_RECEIVE,AN-C000842,100000842,1314.33,CREDIT
ANTX-000525049,P2P_SEND,AN-C002022,100002022,966.6,DEBIT
ANTX-000525049,P2P_RECEIVE,AN-C001857,100001857,966.6,CREDIT
ANTX-000525059,P2P_SEND,AN-C002022,100002022,1043.62,DEBIT
ANTX-000525059,P2P_RECEIVE,AN-C001684,100001684,1043.62,CREDIT
ANTX-000525072,P2P_SEND,AN-C002023,100002023,261.52,DEBIT
ANTX-000525072,P2P_RECEIVE,AN-C001696,100001696,261.52,CREDIT
ANTX-000525073,P2P_SEND,AN-C002023,100002023,211.15,DEBIT
ANTX-000525073,P2P_RECEIVE,AN-C000593,100000593,211.15,CREDIT
ANTX-000525080,P2P_SEND,AN-C002023,100002023,173.84,DEBIT
ANTX-000525080,P2P_RECEIVE,AN-C001945,100001945,173.84,CREDIT
ANTX-000525081,P2P_SEND,AN-C002023,100002023,363.27,DEBIT
ANTX-000525081,P2P_RECEIVE,AN-C002070,100002070,363.27,CREDIT
ANTX-000525083,P2P_SEND,AN-C002023,100002023,939.38,DEBIT
ANTX-000525083,P2P_RECEIVE,AN-C001108,100001108,939.38,CREDIT
ANTX-000525084,P2P_SEND,AN-C002023,100002023,824.27,DEBIT
ANTX-000525084,P2P_RECEIVE,AN-C001509,100001509,824.27,CREDIT
ANTX-000525089,P2P_SEND,AN-C002023,100002023,1410.91,DEBIT
ANTX-000525089,P2P_RECEIVE,AN-C002287,100002287,1410.91,CREDIT
ANTX-000525092,P2P_SEND,AN-C002023,100002023,14.78,DEBIT
ANTX-000525092,P2P_RECEIVE,AN-C000048,100000048,14.78,CREDIT
ANTX-000525099,P2P_SEND,AN-C002023,100002023,34.22,DEBIT
ANTX-000525099,P2P_RECEIVE,AN-C001889,100001889,34.22,CREDIT
ANTX-000525100,P2P_SEND,AN-C002023,100002023,533.23,DEBIT
ANTX-000525100,P2P_RECEIVE,AN-C002174,100002174,533.23,CREDIT
ANTX-000525104,P2P_SEND,AN-C002023,100002023,68.66,DEBIT
ANTX-000525104,P2P_RECEIVE,AN-C001221,100001221,68.66,CREDIT
ANTX-000525133,P2P_SEND,AN-C002023,100002023,617.61,DEBIT
ANTX-000525133,P2P_RECEIVE,AN-C002182,100002182,617.61,CREDIT
ANTX-000525137,P2P_SEND,AN-C002023,100002023,1401.82,DEBIT
ANTX-000525137,P2P_RECEIVE,AN-C000904,100000904,1401.82,CREDIT
ANTX-000525146,P2P_SEND,AN-C002023,100002023,406.24,DEBIT
ANTX-000525146,P2P_RECEIVE,AN-C002763,100002763,406.24,CREDIT
ANTX-000525149,P2P_SEND,AN-C002023,100002023,1412.31,DEBIT
ANTX-000525149,P2P_RECEIVE,AN-C002290,100002290,1412.31,CREDIT
ANTX-000525150,P2P_SEND,AN-C002023,100002023,1786.75,DEBIT
ANTX-000525150,P2P_RECEIVE,AN-C001183,100001183,1786.75,CREDIT
ANTX-000525159,P2P_SEND,AN-C002023,100002023,1358.96,DEBIT
ANTX-000525159,P2P_RECEIVE,AN-C002468,100002468,1358.96,CREDIT
ANTX-000525169,P2P_SEND,AN-C002024,100002024,671.66,DEBIT
ANTX-000525169,P2P_RECEIVE,AN-C001133,100001133,671.66,CREDIT
ANTX-000525172,P2P_SEND,AN-C002024,100002024,1933.4,DEBIT
ANTX-000525172,P2P_RECEIVE,AN-C001458,100001458,1933.4,CREDIT
ANTX-000525182,P2P_SEND,AN-C002024,100002024,1965.25,DEBIT
ANTX-000525182,P2P_RECEIVE,AN-C002239,100002239,1965.25,CREDIT
ANTX-000525183,P2P_SEND,AN-C002024,100002024,49.92,DEBIT
ANTX-000525183,P2P_RECEIVE,AN-C001805,100001805,49.92,CREDIT
ANTX-000525200,P2P_SEND,AN-C002024,100002024,926.67,DEBIT
ANTX-000525200,P2P_RECEIVE,AN-C002315,100002315,926.67,CREDIT
ANTX-000525202,P2P_SEND,AN-C002024,100002024,1951.58,DEBIT
ANTX-000525202,P2P_RECEIVE,AN-C000462,100000462,1951.58,CREDIT
ANTX-000525204,P2P_SEND,AN-C002024,100002024,2181.31,DEBIT
ANTX-000525204,P2P_RECEIVE,AN-C000993,100000993,2181.31,CREDIT
ANTX-000525205,P2P_SEND,AN-C002024,100002024,644.46,DEBIT
ANTX-000525205,P2P_RECEIVE,AN-C002179,100002179,644.46,CREDIT
ANTX-000525209,P2P_SEND,AN-C002024,100002024,1488.03,DEBIT
ANTX-000525209,P2P_RECEIVE,AN-C000903,100000903,1488.03,CREDIT
ANTX-000525210,P2P_SEND,AN-C002024,100002024,51.14,DEBIT
ANTX-000525210,P2P_RECEIVE,AN-C001667,100001667,51.14,CREDIT
ANTX-000525212,P2P_SEND,AN-C002024,100002024,1864.77,DEBIT
ANTX-000525212,P2P_RECEIVE,AN-C000852,100000852,1864.77,CREDIT
ANTX-000525214,P2P_SEND,AN-C002024,100002024,1368.73,DEBIT
ANTX-000525214,P2P_RECEIVE,AN-C000794,100000794,1368.73,CREDIT
ANTX-000525218,P2P_SEND,AN-C002024,100002024,11.48,DEBIT
ANTX-000525218,P2P_RECEIVE,AN-C002932,100002932,11.48,CREDIT
ANTX-000525220,P2P_SEND,AN-C002024,100002024,233.19,DEBIT
ANTX-000525220,P2P_RECEIVE,AN-C000894,100000894,233.19,CREDIT
ANTX-000525224,P2P_SEND,AN-C002024,100002024,23.55,DEBIT
ANTX-000525224,P2P_RECEIVE,AN-C001004,100001004,23.55,CREDIT
ANTX-000525229,P2P_SEND,AN-C002025,100002025,1964.51,DEBIT
ANTX-000525229,P2P_RECEIVE,AN-C001055,100001055,1964.51,CREDIT
ANTX-000525234,P2P_SEND,AN-C002025,100002025,55.25,DEBIT
ANTX-000525234,P2P_RECEIVE,AN-C000437,100000437,55.25,CREDIT
ANTX-000525235,P2P_SEND,AN-C002025,100002025,340.79,DEBIT
ANTX-000525235,P2P_RECEIVE,AN-C002979,100002979,340.79,CREDIT
ANTX-000525238,P2P_SEND,AN-C002025,100002025,1357.26,DEBIT
ANTX-000525238,P2P_RECEIVE,AN-C000333,100000333,1357.26,CREDIT
ANTX-000525240,P2P_SEND,AN-C002025,100002025,1315.54,DEBIT
ANTX-000525240,P2P_RECEIVE,AN-C000716,100000716,1315.54,CREDIT
ANTX-000525245,P2P_SEND,AN-C002025,100002025,1996.84,DEBIT
ANTX-000525245,P2P_RECEIVE,AN-C001589,100001589,1996.84,CREDIT
ANTX-000525250,P2P_SEND,AN-C002025,100002025,2123.42,DEBIT
ANTX-000525250,P2P_RECEIVE,AN-C000807,100000807,2123.42,CREDIT
ANTX-000525254,P2P_SEND,AN-C002025,100002025,133.5,DEBIT
ANTX-000525254,P2P_RECEIVE,AN-C000626,100000626,133.5,CREDIT
ANTX-000525255,P2P_SEND,AN-C002025,100002025,2084.53,DEBIT
ANTX-000525255,P2P_RECEIVE,AN-C000933,100000933,2084.53,CREDIT
ANTX-000525257,P2P_SEND,AN-C002025,100002025,929.44,DEBIT
ANTX-000525257,P2P_RECEIVE,AN-C000867,100000867,929.44,CREDIT
ANTX-000525263,P2P_SEND,AN-C002025,100002025,87.16,DEBIT
ANTX-000525263,P2P_RECEIVE,AN-C002190,100002190,87.16,CREDIT
ANTX-000525265,P2P_SEND,AN-C002025,100002025,404.58,DEBIT
ANTX-000525265,P2P_RECEIVE,AN-C001006,100001006,404.58,CREDIT
ANTX-000525266,P2P_SEND,AN-C002025,100002025,22.39,DEBIT
ANTX-000525266,P2P_RECEIVE,AN-C001989,100001989,22.39,CREDIT
ANTX-000525267,P2P_SEND,AN-C002025,100002025,961.18,DEBIT
ANTX-000525267,P2P_RECEIVE,AN-C001437,100001437,961.18,CREDIT
ANTX-000525270,P2P_SEND,AN-C002025,100002025,50.73,DEBIT
ANTX-000525270,P2P_RECEIVE,AN-C000518,100000518,50.73,CREDIT
ANTX-000525274,P2P_SEND,AN-C002025,100002025,647.65,DEBIT
ANTX-000525274,P2P_RECEIVE,AN-C000768,100000768,647.65,CREDIT
ANTX-000525276,P2P_SEND,AN-C002025,100002025,19.49,DEBIT
ANTX-000525276,P2P_RECEIVE,AN-C002672,100002672,19.49,CREDIT
ANTX-000525279,P2P_SEND,AN-C002025,100002025,278.63,DEBIT
ANTX-000525279,P2P_RECEIVE,AN-C002762,100002762,278.63,CREDIT
ANTX-000525281,P2P_SEND,AN-C002025,100002025,15.6,DEBIT
ANTX-000525281,P2P_RECEIVE,AN-C002790,100002790,15.6,CREDIT
ANTX-000525282,P2P_SEND,AN-C002025,100002025,1702.45,DEBIT
ANTX-000525282,P2P_RECEIVE,AN-C000108,100000108,1702.45,CREDIT
ANTX-000525285,P2P_SEND,AN-C002025,100002025,236.35,DEBIT
ANTX-000525285,P2P_RECEIVE,AN-C001366,100001366,236.35,CREDIT
ANTX-000525289,P2P_SEND,AN-C002025,100002025,1557.44,DEBIT
ANTX-000525289,P2P_RECEIVE,AN-C000387,100000387,1557.44,CREDIT
ANTX-000525292,P2P_SEND,AN-C002025,100002025,76.01,DEBIT
ANTX-000525292,P2P_RECEIVE,AN-C002724,100002724,76.01,CREDIT
ANTX-000525293,P2P_SEND,AN-C002025,100002025,1221.43,DEBIT
ANTX-000525293,P2P_RECEIVE,AN-C000084,100000084,1221.43,CREDIT
ANTX-000525295,P2P_SEND,AN-C002025,100002025,2198.12,DEBIT
ANTX-000525295,P2P_RECEIVE,AN-C000867,100000867,2198.12,CREDIT
ANTX-000525298,P2P_SEND,AN-C002025,100002025,1094.27,DEBIT
ANTX-000525298,P2P_RECEIVE,AN-C001912,100001912,1094.27,CREDIT
