synthetic_person_id,source_entity,source_customer_id,tier,activity_factor,pay_sensitivity,seasonal_sensitivity,night_preference,geo_stability,lifecycle_state,scenario_id,severity,difficulty,burst_window_count
P03185,sikacredit,SC-C000625,Low,0.962917,1.238855,0.92543,0.505301,0.796796,ACTIVE,,,,0
P03186,sikacredit,SC-C000626,Moderate,0.76644,0.960428,0.801615,0.726026,0.764159,ACTIVE,,,,0
P03187,sikacredit,SC-C000627,High,0.978247,1.096496,0.957426,0.46447,0.931071,ACTIVE,,,,0
P03188,sikacredit,SC-C000628,High,0.878611,1.012769,0.985688,0.889471,0.79728,ACTIVE,,,,0
P03189,sikacredit,SC-C000629,Low,1.055033,1.174734,0.979764,0.035528,0.879958,ACTIVE,,,,0
P03190,sikacredit,SC-C000630,High,0.655947,0.872832,1.169269,0.763981,0.820151,ACTIVE,,,,0
P03191,sikacredit,SC-C000631,Moderate,0.90899,0.963796,1.012598,0.583398,0.947755,ACTIVE,,,,0
P03192,sikacredit,SC-C000632,Low,1.005166,0.780672,0.851398,0.956881,0.878372,ACTIVE,,,,0
P03193,sikacredit,SC-C000633,High,1.431502,0.878318,0.826209,0.804087,0.954682,ACTIVE,,,,0
P03194,sikacredit,SC-C000634,High,0.819158,1.169088,0.979723,0.914505,0.927698,ACTIVE,,,,0
P03195,sikacredit,SC-C000635,Moderate,0.770652,0.926218,1.08019,0.829063,0.754417,ACTIVE,,,,0
P03196,sikacredit,SC-C000636,Low,1.58456,1.09379,1.147493,0.934927,0.762269,ACTIVE,,,,0
P03197,sikacredit,SC-C000637,High,1.033979,0.973526,1.176519,0.840502,0.945112,ACTIVE,,,,0
P03198,sikacredit,SC-C000638,High,0.732704,1.021746,1.165919,0.214355,0.919492,ACTIVE,,,,0
P03199,sikacredit,SC-C000639,Low,0.990807,0.963145,0.961118,0.684459,0.990031,ACTIVE,,,,0
P03200,sikacredit,SC-C000640,Low,1.156647,1.126306,0.895365,0.597768,0.791061,ACTIVE,,,,0
P03201,sikacredit,SC-C000641,Moderate,0.995302,0.952334,1.09393,0.325803,0.811622,ACTIVE,,,,0
P03202,sikacredit,SC-C000642,Low,0.674145,0.784326,1.11059,0.622642,0.962626,ACTIVE,,,,0
P03203,sikacredit,SC-C000643,Very Low,0.90613,0.995094,0.930805,0.100804,0.905745,ACTIVE,,,,0
P03204,sikacredit,SC-C000644,Moderate,0.760936,0.855184,1.061658,0.69568,0.762187,ACTIVE,,,,0
P03205,sikacredit,SC-C000645,Low,1.034872,0.911499,1.064814,0.909144,0.817622,ACTIVE,,,,0
P03206,sikacredit,SC-C000646,Very Low,1.171151,0.965682,1.183238,0.607062,0.777957,ACTIVE,,,,0
P03207,sikacredit,SC-C000647,Moderate,0.868812,0.946294,1.183248,0.22968,0.751003,ACTIVE,,,,0
P03208,sikacredit,SC-C000648,Very Low,0.770736,0.854193,0.986704,0.1095,0.843038,ACTIVE,,,,0
P03209,sikacredit,SC-C000649,Very High,0.782469,0.827291,1.139947,0.460263,0.92976,ACTIVE,,,,0
P03210,sikacredit,SC-C000650,High,0.982178,1.188773,1.17957,0.825386,0.988826,ACTIVE,,,,0
P03211,sikacredit,SC-C000651,Low,0.958504,1.038651,1.023983,0.853228,0.817715,ACTIVE,,,,0
P03212,sikacredit,SC-C000652,Very Low,1.175321,0.818174,1.183058,0.411533,0.887304,ACTIVE,,,,0
P03213,sikacredit,SC-C000653,Moderate,1.043801,0.99723,0.916899,0.303936,0.973454,ACTIVE,,,,0
P03214,sikacredit,SC-C000654,Moderate,1.28451,1.071118,1.14877,0.025712,0.950187,ACTIVE,,,,0
P03215,sikacredit,SC-C000655,Very High,0.973543,1.192359,0.960231,0.94063,0.766637,ACTIVE,,,,0
P03216,sikacredit,SC-C000656,Moderate,1.41751,0.89206,0.973413,0.719095,0.994793,ACTIVE,,,,0
P03217,sikacredit,SC-C000657,Moderate,0.881412,1.092772,1.080627,0.914014,0.844754,ACTIVE,,,,0
P03218,sikacredit,SC-C000658,Very Low,1.491069,0.767368,1.082737,0.385388,0.962199,ACTIVE,,,,0
P03219,sikacredit,SC-C000659,Low,0.912646,0.973798,1.008834,0.617904,0.880208,ACTIVE,,,,0
P03220,sikacredit,SC-C000660,Low,1.248073,1.040098,1.0072,0.548626,0.8227,ACTIVE,,,,0
P03221,sikacredit,SC-C000661,Very High,0.702936,0.883377,0.964957,0.544282,0.982371,ACTIVE,,,,0
P03222,sikacredit,SC-C000662,Moderate,0.810616,1.004791,1.083653,0.385417,0.97193,ACTIVE,,,,0
P03223,sikacredit,SC-C000663,Very Low,1.122317,0.911777,1.140894,0.571019,0.877116,ACTIVE,,,,0
P03224,sikacredit,SC-C000664,Low,0.98461,0.816225,0.998124,0.932083,0.955289,ACTIVE,,,,0
P03225,sikacredit,SC-C000665,Low,0.928223,1.024553,1.05161,0.036829,0.89361,ACTIVE,,,,0
P03226,sikacredit,SC-C000666,Moderate,0.929818,1.150726,1.11826,0.095455,0.813459,ACTIVE,,,,0
P03227,sikacredit,SC-C000667,High,0.882218,1.09785,1.069225,0.143915,0.768449,ACTIVE,,,,0
P03228,sikacredit,SC-C000668,Low,1.000716,1.059258,0.811422,0.954722,0.80814,ACTIVE,,,,0
P03229,sikacredit,SC-C000669,High,0.827903,0.793837,1.125481,0.357282,0.880508,ACTIVE,,,,0
P03230,sikacredit,SC-C000670,Moderate,0.86482,0.804434,1.197892,0.632085,0.827284,ACTIVE,,,,0
P03231,sikacredit,SC-C000671,Very Low,1.379462,0.975642,1.112673,0.484228,0.901918,ACTIVE,,,,0
P03232,sikacredit,SC-C000672,Moderate,0.663158,1.045199,0.839553,0.635749,0.831045,ACTIVE,,,,0
P03233,sikacredit,SC-C000673,High,1.581201,0.896814,1.009977,0.642468,0.791515,ACTIVE,,,,0
P03234,sikacredit,SC-C000674,Moderate,0.730656,0.984041,1.173909,0.46184,0.902792,ACTIVE,,,,0
P03235,sikacredit,SC-C000675,Very Low,0.813874,1.207662,0.80145,0.955958,0.764039,ACTIVE,,,,0
P03236,sikacredit,SC-C000676,Low,0.931398,1.165731,0.86491,0.479173,0.817433,ACTIVE,,,,0
P03237,sikacredit,SC-C000677,Low,0.82571,1.015889,0.981577,0.403741,0.919209,ACTIVE,,,,0
P03238,sikacredit,SC-C000678,Very High,1.281727,0.933269,1.048465,0.361465,0.882857,ACTIVE,,,,0
P03239,sikacredit,SC-C000679,Low,0.952291,0.831498,0.920414,0.706234,0.758884,ACTIVE,,,,0
P03240,sikacredit,SC-C000680,Moderate,1.056693,1.24786,1.017798,0.007426,0.8876,ACTIVE,,,,0
P03241,sikacredit,SC-C000681,Low,0.951766,0.773167,0.977159,0.360307,0.964123,ACTIVE,,,,0
P03242,sikacredit,SC-C000682,High,0.985115,0.87746,1.187231,0.411981,0.836797,ACTIVE,,,,0
P03243,sikacredit,SC-C000683,Moderate,1.02472,1.119505,1.178856,0.237667,0.9776,ACTIVE,,,,0
P03244,sikacredit,SC-C000684,Low,1.006589,0.900199,1.010398,0.466363,0.980389,ACTIVE,,,,0
P03245,sikacredit,SC-C000685,High,0.915475,1.081772,1.078307,0.769878,0.911847,ACTIVE,,,,0
P03246,sikacredit,SC-C000686,Low,1.861235,0.856631,0.939756,0.426787,0.846094,ACTIVE,,,,0
P03247,sikacredit,SC-C000687,Moderate,1.266128,1.180149,0.943564,0.499101,0.804399,ACTIVE,,,,0
P03248,sikacredit,SC-C000688,High,0.596162,1.014579,1.090517,0.770328,0.976712,ACTIVE,,,,0
P03249,sikacredit,SC-C000689,Moderate,1.216269,0.858235,1.070556,0.391157,0.998172,ACTIVE,,,,0
P03250,sikacredit,SC-C000690,Moderate,1.017296,1.225482,0.891667,0.715654,0.952967,ACTIVE,,,,0
P03251,sikacredit,SC-C000691,Very High,0.951601,0.974799,1.151177,0.598936,0.900472,ACTIVE,,,,0
P03252,sikacredit,SC-C000692,Moderate,0.954134,0.761955,0.994195,0.017321,0.905751,ACTIVE,,,,0
P03253,sikacredit,SC-C000693,Very Low,1.261636,1.211416,0.881649,0.844581,0.889133,ACTIVE,,,,0
P03254,sikacredit,SC-C000694,Moderate,1.063335,0.886094,0.955864,0.949746,0.943101,ACTIVE,,,,0
P03255,sikacredit,SC-C000695,Very Low,0.87659,0.997697,1.046459,0.42502,0.825187,ACTIVE,,,,0
P03256,sikacredit,SC-C000696,Very Low,1.213053,1.180331,1.187072,0.661516,0.869598,ACTIVE,,,,0
P03257,sikacredit,SC-C000697,High,0.869988,0.800807,1.173052,0.847658,0.752027,ACTIVE,,,,0
P03258,sikacredit,SC-C000698,Low,0.952433,1.164063,1.064616,0.434022,0.79723,ACTIVE,,,,0
P03259,sikacredit,SC-C000699,Low,1.123503,0.845241,1.082925,0.441854,0.758839,ACTIVE,,,,0
P03260,sikacredit,SC-C000700,Moderate,1.706954,0.805371,1.12207,0.460214,0.832005,ACTIVE,,,,0
P03261,sikacredit,SC-C000701,Very Low,0.735933,0.7656,1.072944,0.097459,0.992029,ACTIVE,,,,0
P03262,sikacredit,SC-C000702,Low,1.126865,0.972306,0.961243,0.171856,0.878245,ACTIVE,,,,0
P03263,sikacredit,SC-C000703,High,0.81611,1.216899,1.14282,0.353729,0.783555,ACTIVE,,,,0
P03264,sikacredit,SC-C000704,Moderate,0.899072,1.207901,1.044339,0.825454,0.788802,ACTIVE,,,,0
P03265,sikacredit,SC-C000705,Moderate,0.694733,1.080729,1.145401,0.71334,0.868706,ACTIVE,,,,0
P03266,sikacredit,SC-C000706,Low,0.71749,0.990144,0.821522,0.973357,0.991662,ACTIVE,,,,0
P03267,sikacredit,SC-C000707,Moderate,0.711358,0.862698,0.829286,0.48573,0.886602,ACTIVE,,,,0
P03268,sikacredit,SC-C000708,Low,0.893917,0.788967,0.947027,0.583898,0.847162,ACTIVE,,,,0
P03269,sikacredit,SC-C000709,High,1.399495,1.073541,1.136228,0.054857,0.856465,ACTIVE,,,,0
P03270,sikacredit,SC-C000710,Moderate,1.01782,1.089244,0.810156,0.604471,0.970875,ACTIVE,,,,0
P03271,sikacredit,SC-C000711,Very Low,0.798492,1.023749,1.024479,0.112268,0.765658,ACTIVE,,,,0
P03272,sikacredit,SC-C000712,Low,0.439939,1.198903,0.922409,0.806102,0.786424,ACTIVE,,,,0
P03273,sikacredit,SC-C000713,Low,1.350379,1.177305,0.93665,0.463536,0.98785,ACTIVE,,,,0
P03274,sikacredit,SC-C000714,Moderate,1.132167,0.94095,0.848911,0.689992,0.812308,ACTIVE,,,,0
P03275,sikacredit,SC-C000715,Moderate,1.1169,1.010581,0.889397,0.721942,0.898342,ACTIVE,,,,0
P03276,sikacredit,SC-C000716,Low,1.075348,1.195782,1.046772,0.717616,0.977265,ACTIVE,,,,0
P03277,sikacredit,SC-C000717,Very Low,1.298373,0.767258,0.929704,0.924026,0.815573,ACTIVE,,,,0
P03278,sikacredit,SC-C000718,Very Low,1.180143,1.130442,0.859991,0.179934,0.790493,ACTIVE,,,,0
P03279,sikacredit,SC-C000719,Low,0.737698,0.940411,1.000917,0.036425,0.787231,ACTIVE,,,,0
P03280,sikacredit,SC-C000720,Moderate,0.860941,0.91163,1.009817,0.072485,0.973656,ACTIVE,,,,0
P03281,sikacredit,SC-C000721,Moderate,0.903162,0.811188,0.949965,0.514721,0.759942,ACTIVE,,,,0
P03282,sikacredit,SC-C000722,Low,0.92402,1.162504,1.121369,0.523052,0.909199,ACTIVE,,,,0
P03283,sikacredit,SC-C000723,Moderate,1.005316,1.047639,0.813818,0.490817,0.997493,ACTIVE,,,,0
P03284,sikacredit,SC-C000724,Very Low,1.108537,1.194102,1.024564,0.825504,0.821647,ACTIVE,,,,0
P03285,sikacredit,SC-C000725,Low,1.306281,0.833885,1.190184,0.833008,0.998375,ACTIVE,S13,Medium,Multi-event,0
P03286,sikacredit,SC-C000726,High,1.093092,1.100729,1.051556,0.727841,0.878764,ACTIVE,,,,0
P03287,sikacredit,SC-C000727,Very High,0.994158,1.061312,1.15281,0.971338,0.845443,ACTIVE,,,,0
P03288,sikacredit,SC-C000728,Very High,0.678158,0.847582,1.010264,0.951474,0.907305,ACTIVE,,,,0
P03289,sikacredit,SC-C000729,Low,1.076101,0.865712,1.016251,0.757274,0.834275,ACTIVE,,,,0
P03290,sikacredit,SC-C000730,High,0.847356,0.878035,1.006077,0.372894,0.983951,ACTIVE,,,,0
P03291,sikacredit,SC-C000731,Low,0.980834,0.961045,1.121922,0.122197,0.789935,ACTIVE,,,,0
P03292,sikacredit,SC-C000732,Very High,1.206964,1.187935,1.008637,0.510378,0.84888,ACTIVE,,,,0
P03293,sikacredit,SC-C000733,Very High,1.172528,1.076514,1.133754,0.85119,0.779066,ACTIVE,,,,0
P03294,sikacredit,SC-C000734,Moderate,1.432266,0.938753,1.137383,0.425554,0.866242,ACTIVE,,,,0
P03295,sikacredit,SC-C000735,Moderate,0.463703,0.830579,1.13021,0.55073,0.880094,ACTIVE,,,,0
P03296,sikacredit,SC-C000736,Low,1.032692,1.128924,0.928287,0.37942,0.980759,ACTIVE,,,,0
P03297,sikacredit,SC-C000737,High,2.252537,1.034879,0.903524,0.156216,0.935091,ACTIVE,,,,0
P03298,sikacredit,SC-C000738,Moderate,1.0264,1.047012,1.081361,0.410658,0.980714,ACTIVE,,,,0
P03299,sikacredit,SC-C000739,High,1.246955,0.91761,1.183162,0.537113,0.919148,ACTIVE,,,,0
P03300,sikacredit,SC-C000740,Moderate,1.345611,0.992081,1.03959,0.081393,0.934742,ACTIVE,,,,0
P03301,sikacredit,SC-C000741,Moderate,0.715944,0.973576,1.062937,0.694437,0.810282,ACTIVE,,,,0
P03302,sikacredit,SC-C000742,Low,1.002472,1.109552,0.880694,0.618086,0.82398,ACTIVE,,,,0
P03303,sikacredit,SC-C000743,Low,0.982097,1.235812,0.816742,0.912504,0.949761,ACTIVE,,,,0
P03304,sikacredit,SC-C000744,Moderate,0.877763,1.076544,1.069055,0.165704,0.973971,ACTIVE,,,,0
P03305,sikacredit,SC-C000745,Moderate,0.552196,1.192633,1.068106,0.01248,0.992411,ACTIVE,,,,0
P03306,sikacredit,SC-C000746,High,1.04928,1.120157,0.835757,0.035099,0.77618,ACTIVE,,,,0
P03307,sikacredit,SC-C000747,Moderate,1.011567,1.031904,1.061441,0.741265,0.761744,ACTIVE,,,,0
P03308,sikacredit,SC-C000748,Moderate,0.734818,1.076674,0.913505,0.348271,0.960892,ACTIVE,,,,0
P03309,sikacredit,SC-C000749,Moderate,1.304716,0.81218,0.988652,0.734862,0.807804,ACTIVE,,,,0
P03310,sikacredit,SC-C000750,Very Low,1.109958,1.163421,0.866109,0.613315,0.764813,ACTIVE,,,,0
P03311,sikacredit,SC-C000751,Very High,0.968671,1.061357,1.004258,0.102333,0.924158,ACTIVE,,,,0
P03312,sikacredit,SC-C000752,Low,1.342145,1.170399,0.91268,0.696833,0.865799,ACTIVE,,,,0
P03313,sikacredit,SC-C000753,Moderate,1.483569,1.177755,0.937823,0.400381,0.85678,ACTIVE,,,,0
P03314,sikacredit,SC-C000754,Very Low,0.952039,1.242985,0.959952,0.640516,0.948958,ACTIVE,,,,0
P03315,sikacredit,SC-C000755,Moderate,0.630789,0.876925,0.896563,0.497463,0.832281,ACTIVE,,,,0
P03316,sikacredit,SC-C000756,Low,0.888409,0.913814,1.00026,0.627437,0.946768,ACTIVE,,,,0
P03317,sikacredit,SC-C000757,Low,0.899292,1.231667,0.837444,0.858975,0.902253,ACTIVE,,,,0
P03318,sikacredit,SC-C000758,Very High,0.768425,1.161276,1.091884,0.900437,0.861677,ACTIVE,,,,0
P03319,sikacredit,SC-C000759,Low,0.919939,0.974606,0.85296,0.037993,0.840449,ACTIVE,,,,0
P03320,sikacredit,SC-C000760,Moderate,1.189312,0.969435,1.172736,0.503438,0.823947,ACTIVE,,,,0
P03321,sikacredit,SC-C000761,High,0.880737,1.242452,0.81258,0.225943,0.947221,ACTIVE,,,,0
P03322,sikacredit,SC-C000762,Moderate,0.897521,0.804773,1.115581,0.235297,0.763431,ACTIVE,,,,0
P03323,sikacredit,SC-C000763,High,1.169552,0.943398,0.887851,0.233853,0.889476,ACTIVE,,,,0
P03324,sikacredit,SC-C000764,Moderate,0.858591,0.997057,0.930296,0.938981,0.824656,ACTIVE,,,,0
P03325,sikacredit,SC-C000765,Very Low,0.62651,1.207774,1.087293,0.32596,0.759535,ACTIVE,,,,0
P03326,sikacredit,SC-C000766,High,0.88139,1.205788,1.169309,0.27764,0.924128,ACTIVE,S13,Medium,Contextual,0
P03327,sikacredit,SC-C000767,Very Low,1.448679,1.134,1.032246,0.328085,0.965659,ACTIVE,,,,0
P03328,sikacredit,SC-C000768,Very High,1.262955,0.964556,0.965555,0.560103,0.904276,ACTIVE,,,,0
P03329,sikacredit,SC-C000769,Low,0.865391,0.908058,1.067796,0.16721,0.974026,ACTIVE,,,,0
P03330,sikacredit,SC-C000770,Moderate,0.822019,0.815718,1.112547,0.018753,0.908984,ACTIVE,,,,0
P03331,sikacredit,SC-C000771,Low,0.767432,0.872005,0.903534,0.881091,0.981257,ACTIVE,,,,0
P03332,sikacredit,SC-C000772,Very High,0.720963,1.008458,1.120223,0.323535,0.752206,ACTIVE,,,,0
P03333,sikacredit,SC-C000773,High,0.799878,1.2059,1.059944,0.863492,0.986251,ACTIVE,,,,0
P03334,sikacredit,SC-C000774,High,1.079148,1.081904,0.878613,0.111519,0.981751,ACTIVE,,,,0
P03335,sikacredit,SC-C000775,Low,1.382228,1.153763,0.824243,0.698809,0.809861,ACTIVE,,,,0
P03336,sikacredit,SC-C000776,Very High,0.696894,1.105259,0.895975,0.213793,0.889381,ACTIVE,,,,0
P03337,sikacredit,SC-C000777,Moderate,1.026721,1.20509,1.000573,0.990717,0.78425,ACTIVE,,,,0
P03338,sikacredit,SC-C000778,Very Low,0.842262,1.11182,0.838276,0.899739,0.787945,ACTIVE,,,,0
P03339,sikacredit,SC-C000779,Low,0.740089,1.1537,1.128046,0.677897,0.849944,ACTIVE,,,,0
P03340,sikacredit,SC-C000780,Moderate,0.970152,0.947656,0.858734,0.687793,0.870562,ACTIVE,,,,0
P03341,sikacredit,SC-C000781,Very Low,1.520623,0.770265,1.059858,0.219096,0.818566,ACTIVE,,,,0
P03342,sikacredit,SC-C000782,Low,1.168135,0.966398,1.053673,0.561142,0.992239,ACTIVE,,,,0
P03343,sikacredit,SC-C000783,Low,1.348164,1.210185,0.999827,0.506019,0.92488,ACTIVE,,,,0
P03344,sikacredit,SC-C000784,Low,0.66184,0.848701,1.077005,0.468632,0.867898,ACTIVE,,,,0
P03345,sikacredit,SC-C000785,Very Low,1.03001,1.199524,0.917397,0.529199,0.777128,ACTIVE,,,,0
P03346,sikacredit,SC-C000786,Low,1.028006,1.122607,0.901929,0.030187,0.844722,ACTIVE,,,,0
P03347,sikacredit,SC-C000787,Low,1.539741,1.013133,0.929079,0.91602,0.78456,ACTIVE,,,,0
P03348,sikacredit,SC-C000788,Low,0.819195,1.045828,0.967575,0.102135,0.811864,ACTIVE,,,,0
P03349,sikacredit,SC-C000789,High,1.126074,0.867491,1.085236,0.398387,0.813797,ACTIVE,,,,0
P03350,sikacredit,SC-C000790,High,0.658099,1.20763,0.959668,0.557736,0.763428,ACTIVE,,,,0
P03351,sikacredit,SC-C000791,Low,0.572532,1.031159,1.094589,0.571314,0.997847,ACTIVE,,,,0
P03352,sikacredit,SC-C000792,High,1.370961,0.789223,0.990193,0.372685,0.82903,ACTIVE,,,,0
P03353,sikacredit,SC-C000793,Moderate,1.320525,1.239579,1.177878,0.837647,0.901772,ACTIVE,,,,0
P03354,sikacredit,SC-C000794,Moderate,0.898931,1.162993,0.875769,0.662366,0.775015,ACTIVE,,,,0
P03355,sikacredit,SC-C000795,Very Low,0.737326,1.213497,1.067418,0.891642,0.901729,ACTIVE,,,,0
P03356,sikacredit,SC-C000796,Very Low,0.894978,0.813005,0.966902,0.513534,0.971768,ACTIVE,S06,High,Cross-institution,0
P03357,sikacredit,SC-C000797,Low,1.028166,1.098749,0.907824,0.647838,0.760933,ACTIVE,,,,0
P03358,sikacredit,SC-C000798,Low,0.790183,0.845273,0.980762,0.936059,0.970417,ACTIVE,,,,0
P03359,sikacredit,SC-C000799,Low,0.611506,1.081532,1.03511,0.701269,0.932934,ACTIVE,,,,0
P03360,sikacredit,SC-C000800,Low,1.19785,0.825501,0.904879,0.137939,0.853979,ACTIVE,,,,0
P00348,oman_remit,OR-C000001,Moderate,1.160695,0.78354,0.893386,0.126489,0.820868,ACTIVE,,,,0
P02270,oman_remit,OR-C000002,Low,1.068681,1.199847,1.185641,0.08792,0.809896,ACTIVE,,,,0
P02465,oman_remit,OR-C000003,Very Low,0.968886,1.198441,0.906615,0.310844,0.785529,ACTIVE,,,,0
P01374,oman_remit,OR-C000004,High,0.976217,1.018639,1.049304,0.647037,0.864602,ACTIVE,,,,0
P01550,oman_remit,OR-C000005,Moderate,0.600886,1.176706,1.121366,0.931576,0.949155,ACTIVE,,,,0
P00518,oman_remit,OR-C000006,Low,0.898041,1.110291,0.827629,0.106641,0.800131,ACTIVE,,,,0
P01903,oman_remit,OR-C000007,High,0.766107,1.175987,0.899047,0.734889,0.991636,ACTIVE,,,,0
P00193,oman_remit,OR-C000008,Moderate,1.349408,1.065076,1.195355,0.714258,0.988252,ACTIVE,,,,0
P01115,oman_remit,OR-C000009,High,0.5438,1.029199,0.961283,0.353476,0.951581,ACTIVE,,,,0
P02866,oman_remit,OR-C000010,Low,0.952835,0.933188,1.163161,0.766642,0.952115,ACTIVE,,,,0
P00971,oman_remit,OR-C000011,High,0.95853,1.059885,1.148505,0.95301,0.836452,ACTIVE,,,,0
P00504,oman_remit,OR-C000012,High,0.687201,1.145469,0.871842,0.030182,0.846417,ACTIVE,,,,0
P02206,oman_remit,OR-C000013,Low,0.643854,0.912989,1.045032,0.271245,0.958183,ACTIVE,,,,0
P00955,oman_remit,OR-C000014,Very Low,1.420298,1.050701,0.803569,0.97161,0.96281,ACTIVE,,,,0
P00108,oman_remit,OR-C000015,Moderate,1.410882,1.091942,1.158644,0.337736,0.849904,ACTIVE,,,,0
P02432,oman_remit,OR-C000016,Moderate,0.850696,0.751992,0.880946,0.605156,0.837155,ACTIVE,,,,0
P00703,oman_remit,OR-C000017,Low,0.631013,1.191766,1.097888,0.302856,0.753267,ACTIVE,,,,0
P02269,oman_remit,OR-C000018,Moderate,1.149225,1.166847,0.857232,0.279074,0.756887,ACTIVE,,,,0
P02202,oman_remit,OR-C000019,Moderate,1.742467,0.988508,0.828438,0.105353,0.839095,ACTIVE,,,,0
P02225,oman_remit,OR-C000020,Low,0.893169,1.142961,0.914795,0.876499,0.823524,ACTIVE,,,,0
P00813,oman_remit,OR-C000021,High,0.962226,1.198007,1.04567,0.164357,0.862446,ACTIVE,,,,0
P01542,oman_remit,OR-C000022,High,1.142992,1.200276,0.86334,0.382938,0.833942,ACTIVE,,,,0
P02655,oman_remit,OR-C000023,Very Low,0.839945,1.211385,0.850228,0.02217,0.754176,ACTIVE,,,,0
P02958,oman_remit,OR-C000024,Moderate,1.01355,0.858298,0.827347,0.703739,0.985736,ACTIVE,,,,0
P02374,oman_remit,OR-C000025,Moderate,0.992591,1.150694,0.874731,0.0819,0.919078,ACTIVE,,,,0
P00634,oman_remit,OR-C000026,Low,1.11681,1.001841,1.110037,0.807545,0.959845,ACTIVE,,,,0
P01293,oman_remit,OR-C000027,Low,1.347472,0.805843,0.988913,0.498111,0.901364,ACTIVE,,,,0
P02540,oman_remit,OR-C000028,Moderate,1.147418,0.966024,0.960213,0.975209,0.884953,ACTIVE,,,,0
P00750,oman_remit,OR-C000029,Low,1.025274,0.837511,0.944157,0.757394,0.93942,ACTIVE,,,,0
P02179,oman_remit,OR-C000030,Low,1.04626,0.764913,0.853777,0.974555,0.815428,ACTIVE,,,,0
P02796,oman_remit,OR-C000031,Very Low,1.283339,0.975667,0.946607,0.789437,0.922806,ACTIVE,,,,0
P01883,oman_remit,OR-C000032,Moderate,0.911315,1.001537,0.9025,0.665199,0.767411,ACTIVE,,,,0
P02040,oman_remit,OR-C000033,Moderate,0.94854,1.068905,0.863621,0.673841,0.875778,ACTIVE,,,,0
P00910,oman_remit,OR-C000034,Moderate,1.071688,0.775112,1.163828,0.087091,0.997959,ACTIVE,,,,0
P01794,oman_remit,OR-C000035,High,1.391919,0.843507,0.904077,0.729256,0.817401,ACTIVE,,,,0
P00204,oman_remit,OR-C000036,Low,1.022924,0.922839,1.174555,0.916088,0.939304,ACTIVE,,,,0
P00912,oman_remit,OR-C000037,Very Low,1.442217,0.949201,0.977356,0.384166,0.872377,ACTIVE,,,,0
P01425,oman_remit,OR-C000038,Very High,0.965808,0.865825,1.037697,0.590365,0.921289,ACTIVE,,,,0
P01373,oman_remit,OR-C000039,High,0.737438,1.196373,0.958466,0.94881,0.82542,ACTIVE,,,,0
P02481,oman_remit,OR-C000040,Moderate,1.146623,0.826727,0.920329,0.624503,0.962096,ACTIVE,,,,0
P01301,oman_remit,OR-C000041,Very Low,1.003069,0.901686,1.067408,0.381395,0.909225,ACTIVE,,,,0
P00223,oman_remit,OR-C000042,Low,1.039808,0.758973,1.008532,0.297474,0.819456,ACTIVE,,,,0
P00988,oman_remit,OR-C000043,Moderate,1.455545,1.125328,0.827423,0.801795,0.978134,ACTIVE,,,,0
P00516,oman_remit,OR-C000044,Moderate,0.720735,0.887797,1.147879,0.983378,0.861495,ACTIVE,,,,0
P01365,oman_remit,OR-C000045,Moderate,1.066298,1.045317,0.869582,0.747502,0.890515,ACTIVE,,,,0
P02312,oman_remit,OR-C000046,Moderate,0.687003,0.879992,1.172718,0.899997,0.954031,ACTIVE,,,,0
P02177,oman_remit,OR-C000047,Moderate,0.714865,1.247183,1.139396,0.44578,0.919324,ACTIVE,,,,0
P02829,oman_remit,OR-C000048,Very Low,0.853984,1.238827,1.100634,0.921885,0.971018,ACTIVE,,,,0
P02525,oman_remit,OR-C000049,High,1.572487,1.180315,0.857025,0.631702,0.948129,ACTIVE,,,,0
P01837,oman_remit,OR-C000050,Very Low,1.804254,0.83397,0.918164,0.58713,0.951157,ACTIVE,,,,0
P02317,oman_remit,OR-C000051,High,1.004861,1.207198,1.155382,0.14953,0.851987,ACTIVE,,,,0
P01660,oman_remit,OR-C000052,Moderate,1.414019,1.073606,1.197686,0.891464,0.775728,ACTIVE,,,,0
P02226,oman_remit,OR-C000053,Low,1.271526,0.824929,0.941816,0.068646,0.868125,ACTIVE,,,,0
P01142,oman_remit,OR-C000054,Very High,0.953318,0.892667,1.055852,0.265814,0.804813,ACTIVE,,,,0
P02025,oman_remit,OR-C000055,High,0.798461,0.844621,0.890556,0.169786,0.816732,ACTIVE,,,,0
P02763,oman_remit,OR-C000056,Very Low,1.57702,0.992853,0.896659,0.459882,0.783038,ACTIVE,,,,0
P02629,oman_remit,OR-C000057,Low,1.218199,1.215731,1.100576,0.774981,0.910354,ACTIVE,,,,0
P01970,oman_remit,OR-C000058,Low,1.156283,0.861266,1.143295,0.528619,0.78026,ACTIVE,,,,0
P02812,oman_remit,OR-C000059,Moderate,1.178483,1.039148,1.105028,0.121497,0.950394,ACTIVE,,,,0
P02318,oman_remit,OR-C000060,Moderate,0.859066,1.009772,1.144372,0.870319,0.895395,ACTIVE,,,,0
P02130,oman_remit,OR-C000061,Very Low,0.724528,1.15929,1.119705,0.645464,0.864211,ACTIVE,,,,0
P00517,oman_remit,OR-C000062,Moderate,0.90241,0.798056,1.161846,0.915117,0.87494,ACTIVE,,,,0
P01174,oman_remit,OR-C000063,Low,0.900671,0.84851,1.16119,0.403352,0.974574,ACTIVE,,,,0
P02902,oman_remit,OR-C000064,Very High,0.964657,1.020432,0.872138,0.748102,0.935201,ACTIVE,,,,0
